player_id,short_name,long_name,nationality_name,age,player_positions,club_name,overall,potential,pace,shooting,passing,dribbling,defending,physic,age,physic,mentality_aggression,mentality_interceptions,power_stamina,power_strength,defending_marking_awareness,power_jumping,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,mentality_composure,movement_reactions,skill_long_passing,skill_dribbling,skill_fk_accuracy,skill_ball_control,attacking_crossing,power_shot_power,attacking_finishing,skill_curve,movement_balance,attacking_volleys,power_long_shots,mentality_vision,mentality_penalties,movement_agility
241146,F. García,Facundo García,Argentina,20,CDM,Leganés,64,72,56.0,49.0,60.0,58.0,63.0,51.0,20,51.0,70,68,46,45,62,56,64,66,54,47.0,61,65,55,47,62,43,57,49,48,68,36,43,64,55,54
241465,Chuca,Víctor Moya Martínez,Spain,23,"CM, RM",Wisła Kraków,64,72,55.0,56.0,63.0,67.0,56.0,55.0,23,55.0,42,57,55,61,53,53,60,53,55,60.0,63,65,66,60,70,49,52,59,60,69,40,58,66,48,67
241485,Chen Binbin,陈彬彬,China PR,22,"LW, LM",Shanghai Port,64,72,81.0,60.0,60.0,63.0,39.0,65.0,22,65.0,62,36,67,66,42,60,34,31,58,59.0,60,54,62,58,60,66,65,58,57,73,58,59,61,56,77
241586,Iñigo Muñoz,Íñigo Muñoz Cuevas,Spain,23,"RM, LM, LB",Castellón,64,72,87.0,56.0,57.0,71.0,38.0,41.0,23,41.0,42,35,53,33,45,61,31,32,45,50.0,50,54,69,44,68,60,66,54,67,90,53,50,54,58,86
241890,N. Carnat,Nicolae Cârnat,Romania,22,"RW, LW, ST",Sepsi,64,72,78.0,57.0,60.0,65.0,42.0,62.0,22,62.0,41,38,69,69,34,33,48,48,46,69.0,61,58,66,52,61,58,57,56,56,70,47,61,63,57,73
242289,C. Hazard,Conor William Hazard,Northern Ireland,22,GK,Celtic,64,72,,,,,,,22,,22,8,26,58,17,35,14,13,11,41.0,49,23,5,11,14,11,48,8,12,22,8,6,55,19,28
242343,N. Thaller,Nicolás Alejandro Thaller,Argentina,21,CB,Lanús,64,72,52.0,31.0,47.0,48.0,65.0,69.0,21,69.0,65,61,64,73,66,70,67,61,68,49.0,56,48,45,36,52,40,45,29,35,47,37,20,38,37,45
243735,A. Spahić,Avdo Spahić,Bosnia and Herzegovina,23,GK,Kaiserslautern,64,72,,,,,,,23,,34,10,25,41,11,45,10,13,12,25.0,53,35,15,12,25,11,45,7,16,28,6,6,40,18,25
245855,D. Chambost,Dylan Chambost,France,22,"CM, LM",Troyes,64,72,66.0,55.0,66.0,66.0,53.0,63.0,22,63.0,55,54,67,65,51,56,58,51,46,65.0,58,67,65,53,67,63,61,52,58,67,51,55,67,59,68
246947,P. Akouokou,Paul Akouokou,Côte d'Ivoire,22,"CM, CDM",Real Betis,64,72,65.0,55.0,61.0,64.0,63.0,62.0,22,62.0,59,65,65,62,62,68,65,59,60,61.0,63,69,63,32,65,59,65,52,43,64,42,55,64,49,69
246951,M. Loría,Marvin Loría,Costa Rica,23,"RM, LM, CAM",Portland Timbers,64,72,78.0,63.0,60.0,67.0,41.0,55.0,23,55.0,49,44,55,59,40,41,41,31,43,64.0,54,58,66,71,66,57,67,62,60,72,54,66,60,56,75
247062,S. Juma,Saeed Juma Hasan Juma Alsaadi,United Arab Emirates,21,"RB, CB",Al Ain,64,72,77.0,40.0,51.0,55.0,60.0,74.0,21,74.0,73,63,72,73,56,88,63,62,55,55.0,56,51,52,32,56,54,59,35,49,76,42,29,46,36,59
247450,A. Palavecino,Agustín Palavecino Lamela,Argentina,23,CAM,Deportivo Cali,64,72,70.0,57.0,67.0,63.0,34.0,59.0,23,59.0,43,21,65,62,33,57,39,43,35,58.0,56,64,60,57,65,61,70,50,60,70,48,64,70,53,75
251057,O. Vâlceanu,Octavian Gabriel Vâlceanu,Romania,23,GK,Academica Clinceni,64,72,,,,,,,23,,27,14,19,37,5,56,13,10,13,38.0,50,17,9,13,17,11,45,6,13,45,5,8,39,10,39
251336,M. Jarjué,Maudo Lamine Jarjué,Gambia,22,CB,Austria Wien,64,72,61.0,29.0,39.0,53.0,63.0,77.0,22,77.0,67,54,63,88,62,71,67,65,66,52.0,54,54,53,25,55,28,36,25,28,46,22,33,28,36,49
251446,E. Mihaj,Enea Mihaj,Albania,21,CB,PAOK,64,72,55.0,41.0,48.0,42.0,65.0,68.0,21,68.0,65,63,61,73,64,67,67,62,65,61.0,55,60,38,25,42,45,67,33,30,55,44,37,28,40,51
251501,H. Saghiri,Hamza Saghiri,Germany,23,CDM,Waldhof Mannheim,64,72,70.0,56.0,58.0,64.0,62.0,66.0,23,66.0,75,58,80,56,61,67,64,63,61,55.0,64,54,61,43,63,53,63,54,63,77,54,57,58,45,74
251996,Raphael Aflalo,Raphael Aflalo Lopes Martins,Brazil,23,GK,Portimonense,64,72,,,,,,,23,,23,7,31,63,9,34,12,15,14,26.0,56,25,12,14,20,15,50,8,11,23,10,9,54,17,27
252053,F. Torres,Félix Eduardo Torres Caicedo,Ecuador,23,CB,Santos Laguna,64,72,54.0,35.0,46.0,55.0,62.0,68.0,23,68.0,81,60,44,74,62,71,63,62,60,53.0,62,45,54,46,55,39,43,34,37,53,32,26,31,53,53
252254,L. Lukacevic,Leonardo Lukačević,Austria,21,"LB, LWB",Admira,64,72,69.0,37.0,53.0,61.0,60.0,63.0,21,63.0,64,59,67,60,58,67,62,64,53,44.0,56,57,59,32,61,62,41,38,34,73,23,36,39,35,66
252261,H. Akujobi,Hamdi Akujobi,Nigeria,20,"CDM, CM",SC Heerenveen,64,72,60.0,44.0,57.0,62.0,59.0,74.0,20,74.0,78,60,71,75,53,61,63,62,58,54.0,56,64,59,47,64,48,59,38,44,75,40,40,49,52,65
252847,D. Rosić,Dragan Rosić,Serbia,23,GK,Fuenlabrada,64,72,,,,,,,23,,26,14,28,49,15,43,12,11,15,35.0,55,14,11,13,13,12,51,9,12,34,10,6,34,16,35
253223,J. Quiñónez,Jhonny Raúl Quiñónez Ruiz,Ecuador,22,"CDM, CM",Aucas,64,72,79.0,56.0,59.0,63.0,59.0,73.0,22,73.0,70,58,76,73,60,70,61,59,55,58.0,59,57,60,32,66,56,64,57,43,67,37,56,60,36,64
254037,S. Brunelli,Santiago Brunelli Llorca,Uruguay,22,CB,River Plate,64,72,42.0,31.0,43.0,46.0,63.0,78.0,22,78.0,58,56,73,88,61,80,69,63,61,45.0,56,33,39,21,51,40,32,29,30,66,28,32,34,35,52
254123,Migue Leal,Miguel Ángel Leal Díaz,Spain,23,RB,FC Groningen,64,72,69.0,45.0,57.0,65.0,61.0,64.0,23,64.0,70,58,64,61,61,61,63,62,56,52.0,59,57,65,32,64,61,58,36,56,75,33,52,50,40,68
256167,E. Cañete,Martín Ezequiel Cañete,Argentina,21,ST,Unión Santa Fe,64,72,71.0,65.0,56.0,69.0,21.0,60.0,21,60.0,56,20,66,58,16,62,19,14,51,64.0,57,62,71,36,67,47,64,67,59,69,60,62,58,66,66
257218,F. Contreras,Francisco Contreras Báez,Mexico,21,CM,Juárez,64,72,65.0,49.0,65.0,65.0,55.0,54.0,21,54.0,60,58,68,45,48,57,60,55,58,55.0,55,60,68,58,65,67,60,35,35,78,40,64,68,60,53
208573,M. Dyngeland,Mathias Lønne Dyngeland,Norway,24,GK,Elfsborg,64,71,,,,,,,24,,22,17,36,59,17,54,17,16,14,28.0,61,24,16,14,22,16,44,13,14,55,15,13,35,25,34
213152,C. Morris,Carlton Morris,England,24,ST,Milton Keynes Dons,64,71,74.0,61.0,47.0,62.0,32.0,73.0,24,73.0,63,39,63,81,24,77,25,28,63,55.0,54,45,61,31,65,36,65,63,44,60,49,55,52,64,66
213959,E. Andersson,Nils Erik Elias Andersson,Sweden,24,"CM, CAM",Sirius,64,71,60.0,56.0,67.0,68.0,51.0,62.0,24,62.0,61,55,64,60,54,69,54,48,32,63.0,59,67,68,63,68,68,65,51,69,73,54,57,66,50,71
220605,J. Rodríguez,Jhoao Leandro Rodríguez González,Colombia,24,"ST, CAM, LM",Necaxa,64,71,79.0,61.0,62.0,71.0,40.0,52.0,24,52.0,42,32,64,50,55,47,31,30,51,71.0,63,56,72,65,70,62,64,62,62,76,51,55,62,61,70
220872,G. Kiltie,Greg Kiltie,Scotland,23,"LM, CAM",Kilmarnock,64,71,67.0,54.0,61.0,68.0,46.0,62.0,23,62.0,55,42,67,65,47,44,48,47,46,60.0,61,58,67,45,66,62,58,53,47,68,49,52,61,57,78
221766,Y. Pambou,Yves Simon Pambou Loembet,Congo,24,CM,Gaz Metan Mediaş,64,71,67.0,48.0,62.0,67.0,59.0,61.0,24,61.0,64,64,68,57,61,56,59,54,52,55.0,67,64,62,35,65,57,58,43,41,89,35,49,67,47,86
223823,T. Königsmann,Timo Königsmann,Germany,23,GK,Waldhof Mannheim,64,71,,,,,,,23,,24,15,34,76,13,57,12,9,19,30.0,55,34,21,16,26,18,43,15,21,53,15,18,47,22,35
223852,F. Rawson,Farrend James Rawson,England,23,CB,Mansfield Town,64,71,55.0,27.0,45.0,47.0,64.0,75.0,23,75.0,65,61,75,80,65,72,64,62,65,57.0,59,51,40,24,51,34,38,21,32,59,23,25,42,35,58
225317,K. Nisbet,Kevin Nisbet,Scotland,23,ST,Hibernian,64,71,71.0,64.0,50.0,63.0,34.0,67.0,23,67.0,42,26,71,74,30,72,34,32,62,59.0,61,47,61,45,63,41,66,65,49,65,58,59,51,63,68
226096,Rômulo,Rômulo José Pacheco da Silva,Brazil,24,"CM, CAM",Busan I'Park,64,71,74.0,60.0,62.0,65.0,51.0,57.0,24,57.0,60,45,71,49,50,64,55,56,51,53.0,58,66,66,61,62,46,65,58,52,81,48,64,58,47,65
226510,D. Grétarsson,Daníel Leó Grétarsson Schmidt,Iceland,24,CB,Aalesund,64,71,68.0,52.0,58.0,59.0,65.0,68.0,24,68.0,66,66,69,69,66,66,66,63,58,58.0,64,63,59,50,54,61,54,52,52,66,49,50,50,49,68
228091,M. Nakkim,Markus Nakkim,Norway,23,CB,Mjøndalen,64,71,53.0,36.0,46.0,48.0,63.0,72.0,23,72.0,70,64,67,75,59,70,65,61,64,62.0,59,52,41,59,54,32,58,27,51,53,32,32,29,55,55
228544,S. Daham,Sofiane Daham,Algeria,24,"CM, CAM, CDM",Sochaux,64,71,73.0,53.0,66.0,66.0,54.0,69.0,24,69.0,66,57,77,66,49,61,56,53,53,66.0,59,68,63,64,66,58,63,54,60,73,40,44,65,45,80
229367,S. Humphrys,Stephen Peter Humphrys,England,22,ST,Rochdale,64,71,70.0,65.0,52.0,64.0,35.0,71.0,22,71.0,59,29,68,76,31,78,35,29,60,61.0,60,41,64,52,63,53,68,65,55,67,58,62,53,64,66
229701,P. Ochs,Philipp Ochs,Germany,23,"LB, CM, ST",Hannover 96,64,71,70.0,63.0,64.0,70.0,56.0,60.0,23,60.0,57,56,66,58,57,69,57,56,54,58.0,59,60,69,64,69,68,75,62,60,83,53,56,56,65,76
229768,Gorka Pérez,Gorka Pérez Garay,Spain,24,"CB, CDM",UD Logroñés,64,71,59.0,43.0,61.0,57.0,63.0,59.0,24,59.0,68,58,34,68,64,61,64,65,60,47.0,63,68,55,43,59,44,58,36,43,54,40,42,57,53,62
229865,Óscar Pinchi,Óscar Francisco García Quintela,Spain,24,"ST, RM, LM",Fuenlabrada,64,71,75.0,64.0,61.0,69.0,44.0,55.0,24,55.0,39,44,58,60,50,56,39,34,51,63.0,65,62,68,44,67,65,64,64,60,80,61,66,60,47,73
230561,J. Grot,Jay-Roy Grot,Netherlands,22,"LW, ST, RW",Leeds United,64,71,81.0,65.0,61.0,61.0,50.0,82.0,22,82.0,75,48,75,89,52,67,50,41,57,57.0,62,62,65,43,61,61,84,60,58,47,57,67,58,42,52
230805,A. Boryachuk,Andriy Boryachuk,Ukraine,24,ST,Rizespor,64,71,81.0,64.0,46.0,62.0,27.0,54.0,24,54.0,33,24,64,56,18,73,26,24,65,49.0,59,38,61,38,59,34,71,66,41,73,49,59,46,60,70
231322,E. Kabangu,Elton Daniël Kabangu,Belgium,22,LW,Willem II,64,71,78.0,57.0,60.0,68.0,30.0,43.0,22,43.0,35,19,51,39,30,71,29,21,62,45.0,44,57,71,47,63,62,56,61,48,66,55,51,62,52,78
232417,N. Kocik,Nicolas Kocik,France,21,GK,Valenciennes,64,71,,,,,,,21,,18,7,35,73,15,67,10,14,11,29.0,59,17,8,13,14,13,47,5,10,48,5,9,44,14,42
233194,Leandrinho,Leandro Alves de Carvalho,Brazil,23,"CAM, RM",Gil Vicente,64,71,72.0,54.0,69.0,66.0,40.0,56.0,23,56.0,49,29,55,60,24,56,51,52,63,57.0,56,76,67,47,65,68,62,55,61,73,45,43,67,60,66
233315,S. Clare,Sean James Kewku Clare,England,23,"RB, RM, CM",Oxford United,64,71,72.0,63.0,62.0,63.0,59.0,68.0,23,68.0,63,56,68,70,58,66,59,57,66,54.0,58,61,65,50,64,62,63,62,65,39,54,63,63,70,67
235355,D. Duarte,Deroy Duarte,Netherlands,20,"CM, CAM",Sparta Rotterdam,64,71,73.0,62.0,62.0,70.0,56.0,69.0,20,69.0,62,54,71,70,58,75,55,50,58,64.0,62,62,68,42,72,61,72,58,62,73,56,68,68,50,76
235398,Jean Carlos,Jean Carlos Silva Rocha,Brazil,24,"CM, CDM",Wisła Kraków,64,71,74.0,56.0,66.0,67.0,45.0,61.0,24,61.0,49,52,70,63,43,34,43,27,58,57.0,55,69,69,61,68,63,55,58,71,48,54,56,68,49,69
235573,M. Godinho,Marcus Valdez Pereira Godinho,Canada,23,"RB, RWB, LWB",Zwickau,64,71,76.0,28.0,55.0,67.0,59.0,63.0,23,63.0,52,62,61,69,60,62,61,63,41,48.0,60,54,67,30,65,65,28,24,47,72,27,29,53,40,70
235931,M. Şengezer,Muhammed Şengezer,Turkey,23,GK,İstanbul Başakşehir,64,71,,,,,,,23,,19,12,18,58,8,58,13,10,13,39.0,56,21,10,12,13,11,43,9,12,32,8,6,32,19,42
237108,M. Soisalo,Mikael Soisalo,Finland,22,"RM, RW, LM",Zulte-Waregem,64,71,75.0,61.0,56.0,68.0,29.0,47.0,22,47.0,36,27,34,60,24,35,30,31,45,57.0,60,56,72,48,65,65,75,64,57,67,51,45,55,61,65
237116,K. Ford,Kortne Ford,United States,24,"CB, RB",Colorado Rapids,64,71,64.0,27.0,35.0,44.0,62.0,78.0,24,78.0,77,60,67,84,62,78,65,61,60,48.0,62,27,39,23,43,25,30,29,18,58,26,16,34,38,59
237218,J. Hayes,Jacori Hayes,United States,25,"CDM, CM",Minnesota United,64,71,69.0,45.0,62.0,67.0,58.0,63.0,25,63.0,64,52,70,57,64,76,59,58,47,63.0,60,69,65,44,66,52,52,39,50,81,41,50,61,43,79
237772,M. Verreth,Matthias Verreth,Belgium,22,"CAM, CM, LM",Waasland-Beveren,64,71,71.0,62.0,62.0,68.0,37.0,58.0,22,58.0,34,39,65,66,34,38,40,35,38,47.0,59,64,69,53,65,62,66,62,57,69,58,60,62,58,72
237816,P. Mamić,Petar Mamić,Croatia,24,LB,Raków Częstochowa,64,71,70.0,32.0,53.0,59.0,59.0,67.0,24,67.0,64,59,74,65,61,61,62,59,41,54.0,61,52,60,30,54,63,31,32,42,62,26,28,36,36,69
238793,T. Jacobsen,Thore-Andreas Jacobsen,Germany,23,"CDM, LB",Magdeburg,64,71,70.0,51.0,60.0,66.0,60.0,69.0,23,69.0,65,62,74,68,61,61,61,57,48,56.0,63,58,67,33,66,66,60,49,47,63,40,52,54,43,66
239709,D. Reiter,Dominik Reiter,Austria,22,RM,LASK Linz,64,71,73.0,61.0,58.0,65.0,18.0,58.0,22,58.0,29,14,67,64,12,71,16,14,56,50.0,63,55,64,49,62,60,65,62,51,77,56,57,59,54,72
239948,S. Reyes,Salvador Reyes Chávez,Mexico,22,"LB, LM",Puebla,64,71,77.0,55.0,58.0,66.0,61.0,60.0,22,60.0,61,56,62,60,63,53,63,58,61,54.0,54,55,66,48,62,61,67,56,52,69,49,43,55,58,80
241005,J. Ardaiz,Joaquín Matías Ardaiz de los Santos,Uruguay,21,ST,Lugano,64,71,78.0,62.0,49.0,61.0,20.0,67.0,21,67.0,72,13,34,80,14,82,16,13,66,62.0,52,34,62,60,60,50,70,63,48,56,62,54,53,61,62
241659,S. Odey,Stephen Pius Odey,Nigeria,22,ST,Amiens SC,64,71,85.0,60.0,45.0,65.0,33.0,63.0,22,63.0,37,16,77,65,38,72,31,27,65,65.0,62,36,65,28,62,31,63,62,57,72,47,55,49,58,76
241924,W. Vorsager,Wilhelm Vorsager,Austria,23,"CDM, CM, CB",Admira,64,71,51.0,49.0,58.0,58.0,65.0,68.0,23,68.0,64,61,61,74,68,53,64,63,66,58.0,65,59,55,43,59,48,61,48,41,54,47,40,61,50,68
242938,G. Ayadi,Ghazi Ayadi,Tunisia,23,"CM, CDM",Damac,64,71,69.0,62.0,60.0,65.0,62.0,72.0,23,72.0,71,65,77,71,57,63,65,61,61,56.0,66,65,64,61,66,53,64,59,47,70,54,67,58,66,65
243680,O. Haydary,Omran Haydary,Afghanistan,22,"RM, ST",Lechia Gdańsk,64,71,82.0,60.0,55.0,68.0,31.0,42.0,22,42.0,32,20,54,39,35,48,33,35,35,52.0,49,43,68,47,63,58,64,66,51,75,62,43,58,62,90
244099,L. Ameka Autchanga,Louis Ameka Autchanga,Gabon,23,"RM, CAM",Niort,64,71,85.0,53.0,57.0,68.0,24.0,50.0,23,50.0,39,17,56,52,27,41,21,14,48,55.0,51,42,68,57,66,60,45,57,51,79,52,49,62,61,81
244319,R. Stewart,Ross Cameron Stewart,Scotland,23,"ST, LM",Ross County,64,71,71.0,62.0,51.0,58.0,26.0,66.0,23,66.0,53,23,68,71,20,50,20,23,70,58.0,55,48,60,51,62,42,65,64,61,37,50,59,52,60,52
244398,H. Sy,Harouna Sy,Mauritania,24,LB,Dunkerque,64,71,71.0,35.0,49.0,59.0,61.0,68.0,24,68.0,59,60,65,72,59,70,66,60,54,62.0,57,43,57,32,59,60,50,25,32,72,27,40,32,36,60
245722,G. Henriksson,Gustav Niklas Henriksson,Sweden,22,CB,Elfsborg,64,71,63.0,39.0,56.0,47.0,63.0,65.0,22,65.0,63,63,58,69,59,72,67,62,64,54.0,57,66,40,28,56,58,46,32,34,61,44,50,39,37,45
247151,L. Ríos,Lucas Emanuel Ríos,Argentina,22,LM,Unión Santa Fe,64,71,70.0,62.0,54.0,69.0,27.0,52.0,22,52.0,59,17,61,45,27,49,29,26,39,69.0,59,43,71,47,67,63,67,61,55,71,55,61,55,61,73
247474,C. Gasper,Chase Gasper,United States,24,"LB, CB",Minnesota United,64,71,67.0,31.0,48.0,57.0,62.0,69.0,24,69.0,61,60,68,71,63,76,66,65,43,59.0,62,55,59,21,58,58,37,28,24,55,29,34,33,34,44
247476,H. Dotson,Hassani Dotson Stephenson,United States,23,"LB, CDM",Minnesota United,64,71,66.0,59.0,56.0,64.0,62.0,63.0,23,63.0,58,59,64,63,66,68,64,62,51,60.0,65,60,64,38,64,54,69,54,30,63,36,70,52,36,62
248470,J. Handl,Johannes Handl,Austria,22,CB,Austria Wien,64,71,55.0,30.0,42.0,42.0,63.0,75.0,22,75.0,62,56,65,88,60,53,67,65,74,52.0,51,40,39,22,47,33,45,23,31,30,31,32,41,34,41
248810,R. Takao,髙尾 瑠,Japan,23,"CB, RB",Gamba Osaka,64,71,61.0,32.0,50.0,55.0,65.0,66.0,23,66.0,63,61,70,65,64,67,67,65,65,46.0,63,58,50,29,59,41,40,30,36,65,33,27,38,35,61
250893,L. Duarte,Laros Duarte,Netherlands,23,"CM, CDM",Sparta Rotterdam,64,71,66.0,59.0,64.0,67.0,57.0,65.0,23,65.0,61,68,69,66,52,50,58,56,44,59.0,64,57,67,62,66,66,73,54,67,66,54,61,63,48,74
250991,L. Bell Bell,Léon Bell Bell,Cameroon,23,"LB, LM",Magdeburg,64,71,81.0,59.0,57.0,66.0,58.0,64.0,23,64.0,61,57,70,60,55,77,61,59,57,58.0,55,51,65,34,65,62,58,60,54,74,55,56,60,58,73
251015,Ugarte,Andoni Ugarte Mendizábal,Spain,25,CB,Real Oviedo,64,71,43.0,37.0,44.0,43.0,64.0,73.0,25,73.0,62,61,63,82,65,68,66,63,65,55.0,52,46,40,25,47,32,71,26,28,40,24,33,37,36,40
251227,Mingotes,Eduardo Mingotes Pelegrín,Spain,24,"RB, CB",Valencia,64,71,64.0,37.0,43.0,59.0,67.0,70.0,24,70.0,71,68,68,71,64,67,69,66,72,44.0,57,39,60,38,57,47,47,30,38,54,37,37,44,41,59
251260,B. Kramer,Blaž Kramer,Slovenia,24,ST,Zürich,64,71,74.0,63.0,46.0,59.0,25.0,71.0,24,71.0,51,16,60,84,24,73,21,17,68,56.0,55,45,58,25,60,34,74,63,45,62,54,53,52,65,65
251435,D. Carlson,Dirk Carlson,Luxembourg,22,LB,Karlsruher SC,64,71,65.0,24.0,53.0,62.0,59.0,65.0,22,65.0,58,56,64,70,54,49,65,65,52,56.0,57,52,65,26,60,68,35,19,41,56,18,24,34,28,60
251979,L. Marchi,Leonardo Marchi Rivero,Argentina,23,LB,Arsenal de Sarandi,64,71,74.0,42.0,52.0,64.0,59.0,63.0,23,63.0,63,61,71,59,55,72,63,62,47,49.0,55,51,65,39,63,60,53,35,45,65,37,43,43,43,70
252116,Andrés García,Andrés García Mohedano,Spain,24,CM,Mirandés,64,71,65.0,57.0,64.0,68.0,50.0,55.0,24,55.0,49,50,59,56,45,47,53,59,50,61.0,55,70,68,54,71,58,62,55,56,63,55,59,60,55,63
253908,M. Luna Diale,Mauro Luna Diale,Argentina,21,"RW, ST",Unión Santa Fe,64,71,70.0,61.0,61.0,65.0,47.0,50.0,21,50.0,55,37,51,47,57,58,40,45,57,71.0,61,65,65,44,63,67,69,61,47,76,49,55,65,57,70
253917,R. Celis,Richard Enrique Celis Sánchez,Venezuela,24,"ST, LW, RW",Caracas,64,71,74.0,62.0,58.0,68.0,44.0,58.0,24,58.0,39,37,72,58,45,58,46,39,58,47.0,62,47,65,39,71,62,59,65,49,79,65,59,59,49,71
254060,I. Salazar,Iván Ernesto Salazar Aleizon,Uruguay,22,LM,Plaza Colonia,64,71,92.0,47.0,58.0,62.0,27.0,58.0,22,58.0,39,21,73,59,23,58,27,31,44,56.0,61,60,61,39,53,52,41,52,44,81,39,42,63,40,89
254281,A. Selmani,Astrit Selmani,Sweden,23,ST,Varberg BoIS,64,71,68.0,65.0,45.0,65.0,26.0,67.0,23,67.0,56,28,65,73,22,66,22,16,56,63.0,59,30,66,40,65,29,64,68,50,63,52,60,55,70,66
255541,L. Rota,Lazaros Rota,Greece,22,"RB, LB",Fortuna Sittard,64,71,73.0,34.0,50.0,61.0,59.0,64.0,22,64.0,59,60,67,65,59,60,62,64,47,49.0,53,45,58,33,64,59,43,31,49,64,27,28,37,38,69
255569,F. Chaouat,Firas Chaouat,Tunisia,24,ST,Abha,64,71,67.0,65.0,46.0,61.0,22.0,71.0,24,71.0,58,25,62,80,18,71,12,18,57,58.0,59,35,62,37,59,38,66,68,49,57,64,58,53,63,60
255876,A. Trezza,Alfonso Trezza Hernández,Uruguay,21,LW,Nacional,64,71,83.0,55.0,53.0,71.0,25.0,52.0,21,52.0,34,20,52,59,20,58,28,29,35,48.0,55,44,70,38,70,58,62,52,42,80,55,54,56,55,85
257225,F. López,Felipe López Gutiérrez,Mexico,24,GK,Juárez,64,71,,,,,,,24,,25,12,20,40,11,65,14,15,15,28.0,55,22,8,30,17,15,46,7,11,50,7,6,50,15,40
258547,L. Lokotsch,Lars Lokotsch,Germany,24,ST,Livingston,64,71,72.0,61.0,41.0,63.0,26.0,72.0,24,72.0,77,22,65,73,23,75,18,19,73,55.0,49,28,64,24,66,24,60,67,36,58,57,50,52,55,59
258575,E. Agbadou,Emmanuel Elysee Djedje Agbadou,Côte d'Ivoire,23,"CB, CDM",AS Eupen,64,71,61.0,29.0,49.0,54.0,63.0,74.0,23,74.0,68,64,64,82,62,62,64,58,62,67.0,56,56,53,25,58,36,53,21,20,43,22,23,51,34,53
258626,D. Sinani,Danel Sinani,Luxembourg,23,"LM, RM, CAM",Waasland-Beveren,64,71,68.0,64.0,64.0,64.0,40.0,61.0,23,61.0,48,34,62,66,38,65,43,42,49,58.0,59,58,64,65,63,62,70,63,66,74,52,67,68,52,63
215211,B. Cargill,Baily James Cargill,England,24,CB,Milton Keynes Dons,64,70,58.0,34.0,58.0,57.0,65.0,67.0,24,67.0,58,60,59,76,62,60,69,63,69,55.0,53,60,60,30,54,63,42,32,45,51,21,28,51,39,59
216478,J. Mitchell,Jonathan Mitchell,England,25,GK,Northampton Town,64,70,,,,,,,25,,32,25,30,67,8,65,15,16,20,59.0,62,45,18,18,40,15,47,12,14,62,13,20,61,29,60
216656,J. Sinclair,Jerome Sinclair,England,23,"LM, RM, ST",Watford,64,70,78.0,61.0,52.0,67.0,39.0,64.0,23,64.0,58,43,64,67,39,59,34,32,52,59.0,61,44,68,39,65,54,63,63,48,72,55,56,47,63,71
221502,J. Hamilton,Jordan Patrick Dear Hamilton,Canada,24,ST,Columbus Crew,64,70,76.0,61.0,46.0,60.0,25.0,70.0,24,70.0,63,25,57,78,15,81,24,18,64,62.0,59,32,58,28,62,28,67,62,36,56,60,54,54,60,67
222168,L. Salvesen,Lars-Jørgen Salvesen,Norway,24,ST,Strømsgodset,64,70,68.0,64.0,48.0,60.0,27.0,75.0,24,75.0,64,19,80,77,35,78,14,18,63,58.0,62,40,58,50,60,41,70,65,53,68,52,58,52,56,68
222256,T. Bishop,Edward James Bishop,England,23,CM,Ipswich Town,64,70,70.0,59.0,66.0,69.0,52.0,59.0,23,59.0,53,55,58,62,48,53,54,60,41,68.0,62,66,68,57,68,66,60,62,62,77,51,54,67,51,75
222389,N. Haikin,Nikita Haikin,Russia,24,GK,Bodø / Glimt,64,70,,,,,,,24,,27,24,34,64,20,57,19,14,20,37.0,58,25,18,14,24,15,45,18,17,47,17,13,35,18,39
222870,G. Cooper,George Iain Cooper,England,23,LWB,Plymouth Argyle,64,70,78.0,58.0,65.0,67.0,53.0,57.0,23,57.0,47,53,67,58,55,46,57,54,38,58.0,58,63,68,65,62,68,63,57,67,84,49,59,66,43,76
223186,J. Thomasen,Jens Jakob Dyhr Thomasen,Denmark,24,CM,OB,64,70,60.0,58.0,62.0,63.0,62.0,60.0,24,60.0,52,63,73,56,63,64,67,62,45,62.0,61,64,62,49,63,54,65,56,59,82,53,56,60,51,61
223663,B. Spittal,Blair Spittal,Scotland,24,"LM, RM, CM",Ross County,64,70,77.0,59.0,61.0,66.0,32.0,55.0,24,55.0,30,19,65,61,30,39,40,39,33,59.0,53,60,64,66,65,65,61,59,45,73,49,59,55,57,81
224017,M. Williams,Michael Jordan Williams,Wales,24,"CDM, CB, CM",Blackpool,64,70,57.0,42.0,59.0,58.0,63.0,69.0,24,69.0,61,62,58,78,64,66,65,61,62,65.0,59,63,55,51,61,49,43,42,44,64,38,39,61,53,57
225361,L. McGee,Luke Paul McGee,England,24,GK,Forest Green Rovers,64,70,,,,,,,24,,25,14,26,53,12,53,16,21,14,40.0,59,21,15,13,28,15,40,15,12,46,14,13,35,31,35
225561,M. Litka,Maurice Jerome Litka,Germany,24,"LW, RW, CAM",Hansa Rostock,64,70,74.0,58.0,56.0,67.0,36.0,47.0,24,47.0,40,26,64,40,45,62,35,29,39,48.0,59,34,65,36,65,62,63,57,52,75,48,60,63,52,79
225694,T. Thomas,Terell Mondasia Thomas,England,24,CB,AFC Wimbledon,64,70,61.0,40.0,57.0,58.0,64.0,71.0,24,71.0,66,62,72,73,63,72,64,65,65,57.0,59,56,56,37,60,56,65,34,40,62,37,30,58,39,55
