fifa_version,age,mentality_interceptions,defending,defending_standing_tackle,defending_sliding_tackle,attacking_heading_accuracy,skill_dribbling,attacker_position,skill_ball_control,midfielder_position,attacking_finishing,attacking_volleys,attacking_short_passing,mentality_positioning,shooting,big_potential
20.0,21,64,68.0,67,66,70,73,0,74,1,69,72,76,69,70.0,1
21.0,22,72,70.0,72,69,62,78,0,78,1,60,64,79,60,65.0,1
17.0,27,83,74.0,70,64,71,31,0,53,0,16,21,54,25,23.0,0
17.0,21,61,62.0,63,62,63,35,0,38,0,22,33,46,29,29.0,0
18.0,22,61,61.0,63,59,62,35,0,41,0,22,33,46,29,29.0,0
19.0,23,57,62.0,65,62,65,35,0,44,0,22,33,49,29,29.0,0
20.0,24,57,62.0,65,62,64,35,0,43,0,22,33,49,29,29.0,0
17.0,29,23,24.0,23,22,55,68,1,63,1,71,51,65,64,64.0,1
18.0,30,23,24.0,23,22,52,69,1,65,1,68,53,65,64,63.0,1
19.0,31,23,28.0,23,22,55,73,1,71,1,71,61,69,72,68.0,1
20.0,32,23,28.0,23,22,59,72,1,79,0,72,64,76,77,72.0,0
17.0,20,21,29.0,33,29,42,78,1,76,1,60,57,68,71,60.0,1
18.0,21,21,28.0,30,29,42,84,1,80,1,66,57,69,76,64.0,0
19.0,22,21,33.0,30,29,42,84,0,81,1,66,57,74,76,64.0,0
20.0,23,21,33.0,30,29,42,84,0,81,1,64,57,74,76,63.0,0
18.0,26,61,64.0,66,65,60,43,0,55,0,22,21,45,23,26.0,1
19.0,27,63,65.0,66,67,62,43,0,58,0,22,21,45,23,26.0,1
20.0,28,77,69.0,64,74,73,51,0,58,0,37,31,65,38,41.0,0
21.0,29,77,69.0,64,74,73,51,0,58,0,37,31,65,38,41.0,0
17.0,18,70,61.0,71,62,41,66,0,65,1,55,34,70,65,58.0,1
18.0,19,70,62.0,72,62,41,68,1,67,1,58,34,72,65,60.0,1
19.0,20,68,62.0,68,60,41,75,0,71,1,58,34,74,62,60.0,1
17.0,22,52,46.0,46,45,48,69,0,66,1,52,54,65,60,54.0,0
18.0,23,52,52.0,54,47,55,67,0,68,1,52,54,66,62,55.0,0
19.0,24,52,41.0,54,47,55,67,0,68,1,52,54,66,62,55.0,0
17.0,21,22,27.0,18,20,73,60,1,66,0,70,55,62,77,71.0,0
18.0,22,22,27.0,18,20,73,66,1,68,0,75,55,62,74,73.0,0
19.0,23,22,26.0,18,20,76,67,1,70,0,77,60,62,76,75.0,1
20.0,24,22,26.0,18,20,75,65,1,61,0,74,58,58,70,72.0,1
21.0,25,22,26.0,18,20,74,66,1,69,0,73,58,68,72,72.0,1
17.0,23,24,27.0,22,22,63,66,1,61,1,55,45,56,63,55.0,0
18.0,24,24,27.0,22,22,63,67,1,64,1,55,45,59,65,55.0,0
19.0,25,28,37.0,40,35,64,67,1,65,0,56,45,64,68,56.0,0
20.0,26,28,37.0,40,35,64,67,1,65,0,56,45,64,68,56.0,0
21.0,27,28,37.0,40,35,64,67,1,65,0,56,45,64,68,56.0,0
17.0,22,67,63.0,67,60,71,59,0,63,1,33,35,66,56,42.0,0
17.0,23,49,50.0,47,42,63,55,0,61,1,36,35,61,56,41.0,0
18.0,24,49,50.0,47,42,63,55,0,61,1,36,35,61,56,41.0,0
19.0,25,61,63.0,63,59,63,58,0,61,1,36,35,61,56,41.0,0
20.0,26,64,64.0,65,62,64,58,0,65,1,36,35,66,56,41.0,0
17.0,21,22,22.0,17,14,72,78,0,68,1,62,52,66,66,60.0,0
18.0,22,22,22.0,17,14,72,78,0,71,1,62,52,66,66,61.0,0
17.0,19,66,65.0,66,67,65,69,0,67,1,45,46,68,56,48.0,1
18.0,20,66,67.0,71,65,65,70,1,69,1,45,46,71,56,48.0,1
19.0,21,68,69.0,73,69,67,78,1,76,1,61,52,77,64,59.0,1
20.0,22,67,68.0,73,69,67,77,1,78,1,65,52,78,65,60.0,1
21.0,23,69,69.0,74,69,67,78,0,78,1,65,52,78,67,63.0,1
17.0,19,70,71.0,74,71,73,61,0,66,1,44,56,68,38,54.0,1
18.0,20,80,78.0,82,79,73,63,0,72,1,50,66,74,61,60.0,1
19.0,21,84,83.0,84,83,76,74,0,74,1,50,66,73,67,62.0,0
20.0,22,84,83.0,85,83,76,74,0,76,1,50,66,77,67,62.0,0
21.0,23,90,87.0,89,85,76,72,0,78,1,50,66,79,67,62.0,0
17.0,19,58,60.0,62,56,60,45,0,60,1,26,30,62,30,34.0,0
18.0,20,58,61.0,63,57,61,54,1,60,0,26,30,64,30,34.0,0
19.0,21,58,59.0,62,59,63,54,1,58,0,26,30,64,30,34.0,0
20.0,22,59,60.0,62,60,63,54,0,58,0,30,30,64,45,37.0,0
21.0,23,69,64.0,66,62,63,58,0,60,0,30,30,65,45,37.0,0
17.0,23,69,60.0,58,54,56,67,0,66,1,48,34,69,33,47.0,0
18.0,24,70,66.0,66,64,62,67,0,66,1,48,34,69,49,47.0,0
19.0,25,70,67.0,66,64,62,67,0,66,1,48,34,69,49,47.0,0
20.0,26,70,66.0,66,64,62,67,0,66,1,48,34,69,49,47.0,0
21.0,27,70,67.0,66,64,62,67,0,68,1,48,34,69,49,47.0,0
17.0,28,39,42.0,48,37,37,72,0,70,1,62,49,69,61,64.0,1
18.0,29,39,42.0,48,37,37,72,0,70,1,62,49,69,61,64.0,1
19.0,30,39,46.0,48,37,37,74,0,72,1,63,49,70,62,66.0,1
20.0,31,58,62.0,64,56,47,71,0,74,1,61,49,70,60,65.0,0
21.0,32,58,62.0,64,56,47,71,0,74,1,61,49,70,60,65.0,1
17.0,23,67,62.0,68,58,48,68,0,66,1,35,37,67,57,51.0,0
18.0,24,67,64.0,68,58,48,68,0,66,1,35,37,67,57,51.0,1
19.0,25,69,66.0,70,62,48,68,0,66,1,35,37,67,57,51.0,1
20.0,26,69,67.0,70,64,51,68,0,66,1,35,37,67,57,51.0,0
21.0,27,72,73.0,75,69,71,68,0,66,1,35,37,69,57,51.0,0
18.0,18,14,21.0,19,11,52,56,1,57,0,60,51,38,53,56.0,0
17.0,24,65,64.0,65,63,64,64,0,62,0,21,22,60,45,28.0,0
18.0,25,65,64.0,65,63,64,64,0,59,0,21,22,60,45,28.0,0
17.0,23,66,64.0,62,59,69,38,0,65,0,35,28,60,25,31.0,1
18.0,24,72,67.0,63,59,69,38,0,65,0,35,28,62,25,31.0,0
19.0,25,69,70.0,69,66,72,42,0,64,0,35,28,67,25,31.0,0
20.0,26,69,70.0,70,67,72,42,0,64,0,35,28,67,28,31.0,0
21.0,27,65,69.0,70,67,72,43,0,61,0,35,28,64,28,31.0,0
17.0,25,68,67.0,65,56,72,28,0,50,0,24,26,64,29,26.0,0
18.0,26,72,69.0,68,57,71,39,0,64,0,24,26,64,29,26.0,0
17.0,21,56,55.0,58,57,42,64,0,67,1,56,49,68,59,56.0,1
18.0,22,70,68.0,71,67,63,70,0,70,1,62,49,73,67,63.0,0
19.0,23,70,70.0,71,69,63,70,0,70,1,63,49,73,67,64.0,1
20.0,24,70,70.0,71,69,63,70,0,70,1,63,49,73,67,64.0,1
21.0,25,68,69.0,71,71,63,73,0,72,1,65,49,76,67,66.0,1
17.0,21,17,17.0,13,12,52,53,1,49,0,53,55,52,61,53.0,1
18.0,22,17,26.0,22,22,70,64,1,62,0,66,60,50,65,62.0,1
19.0,23,25,33.0,26,27,78,67,1,69,0,77,64,55,72,71.0,1
20.0,24,27,39.0,46,27,77,67,1,73,0,75,66,55,76,72.0,0
21.0,25,27,40.0,47,29,78,67,1,73,0,74,66,58,76,71.0,0
17.0,17,20,25.0,22,18,58,54,1,57,0,61,41,61,57,59.0,0
19.0,28,53,60.0,64,64,62,30,0,27,0,25,29,51,22,28.0,0
20.0,29,53,59.0,61,61,62,30,0,27,0,25,29,51,22,28.0,0
17.0,20,73,72.0,72,70,65,63,0,68,0,37,43,68,54,43.0,1
18.0,21,75,74.0,74,71,65,66,0,68,0,37,43,69,54,43.0,1
19.0,22,84,81.0,80,81,73,66,0,77,1,37,57,78,54,46.0,0
20.0,23,84,81.0,79,81,73,66,0,76,0,37,57,78,54,47.0,0
21.0,24,84,81.0,79,81,82,68,0,77,0,43,70,78,58,53.0,1
17.0,19,75,72.0,75,73,67,64,0,64,1,38,36,67,55,44.0,1
18.0,20,75,72.0,75,74,66,72,0,66,0,48,44,67,55,52.0,1
19.0,21,73,72.0,75,74,65,71,0,68,0,55,48,69,62,56.0,1
20.0,22,73,73.0,75,73,68,74,0,71,0,59,48,72,64,58.0,0
21.0,23,78,75.0,76,67,68,75,0,71,1,59,48,75,64,58.0,0
17.0,24,52,58.0,57,56,55,27,0,45,0,24,27,35,25,27.0,0
17.0,21,14,22.0,21,16,52,68,1,52,0,62,61,52,45,61.0,1
18.0,22,14,22.0,21,16,52,68,1,56,1,64,61,61,54,64.0,1
19.0,23,21,30.0,21,16,52,73,0,70,1,71,68,68,54,70.0,0
20.0,24,21,30.0,21,16,54,78,1,76,1,73,68,72,72,72.0,1
17.0,20,54,56.0,57,53,65,49,0,55,0,28,35,46,33,32.0,0
18.0,21,25,31.0,35,31,49,65,0,63,1,58,59,62,65,59.0,0
17.0,21,36,40.0,43,46,48,74,0,73,1,69,59,66,73,70.0,0
18.0,22,36,40.0,43,46,48,75,0,74,1,67,59,66,70,69.0,0
19.0,23,36,40.0,43,46,48,76,1,75,1,67,66,66,70,69.0,0
20.0,24,36,39.0,41,39,48,78,0,76,1,64,66,69,65,68.0,0
21.0,25,36,39.0,41,39,48,78,0,74,1,66,66,67,66,69.0,0
19.0,24,60,59.0,66,63,48,56,0,63,1,50,46,68,58,56.0,0
20.0,25,60,59.0,66,63,48,56,0,63,1,50,46,68,58,56.0,0
21.0,26,68,63.0,64,60,48,56,0,63,1,58,46,68,62,60.0,0
17.0,28,64,66.0,73,72,52,59,0,59,0,32,29,62,57,35.0,1
18.0,29,66,67.0,70,72,52,59,0,59,0,32,29,62,57,46.0,0
19.0,30,66,67.0,70,72,52,64,0,62,0,32,29,62,57,46.0,1
20.0,22,19,24.0,23,18,56,56,1,57,0,58,50,49,57,57.0,0
21.0,23,19,24.0,23,18,56,56,1,57,0,58,50,49,57,57.0,0
17.0,19,14,21.0,19,20,54,52,1,53,0,50,49,53,52,51.0,1
18.0,20,14,21.0,19,20,54,52,1,53,0,50,49,53,52,51.0,1
19.0,21,14,23.0,19,20,65,55,1,57,0,57,52,54,56,55.0,1
20.0,22,14,29.0,30,29,78,60,1,63,0,72,55,58,70,70.0,0
21.0,23,14,29.0,30,29,78,61,1,63,0,72,55,58,72,70.0,0
18.0,26,59,56.0,57,55,62,52,0,54,0,33,33,56,47,41.0,0
17.0,21,40,34.0,37,33,51,83,0,81,1,69,74,73,75,71.0,1
18.0,22,43,44.0,46,36,51,85,0,83,1,66,74,75,77,70.0,0
19.0,23,43,47.0,46,36,51,85,0,83,1,66,74,78,82,69.0,0
20.0,24,43,47.0,46,36,51,87,1,81,1,70,74,76,79,71.0,0
21.0,25,50,51.0,51,48,51,87,1,81,1,69,74,75,75,71.0,0
17.0,19,46,46.0,47,42,45,48,0,49,1,41,41,54,46,43.0,0
18.0,20,32,36.0,37,35,39,68,0,60,1,55,54,59,47,54.0,0
19.0,21,32,41.0,37,35,39,69,0,61,1,52,54,61,47,53.0,0
20.0,22,44,44.0,37,35,39,64,0,62,1,51,54,59,52,52.0,0
21.0,23,50,45.0,37,35,39,58,0,57,1,53,57,57,52,54.0,0
17.0,21,59,64.0,70,63,68,48,0,57,0,25,22,55,41,28.0,1
18.0,22,67,73.0,75,78,71,48,0,57,0,25,22,65,41,28.0,1
19.0,23,67,72.0,73,76,70,57,0,59,0,25,30,65,41,32.0,0
20.0,24,67,71.0,72,73,72,59,0,64,0,25,33,67,45,32.0,0
21.0,25,67,70.0,69,70,69,59,0,61,0,25,33,64,45,32.0,0
17.0,23,59,65.0,68,62,45,55,0,63,1,33,40,70,45,38.0,0
18.0,24,59,64.0,67,60,45,55,0,63,1,40,40,70,49,41.0,0
17.0,22,58,55.0,57,51,46,52,0,56,1,41,31,58,50,41.0,0
18.0,23,66,60.0,62,61,65,64,0,68,1,59,63,70,65,64.0,0
20.0,25,64,61.0,56,56,64,66,0,69,1,59,63,73,65,65.0,0
21.0,26,64,60.0,56,56,64,64,0,67,1,60,63,69,64,64.0,0
17.0,23,59,60.0,65,62,58,63,0,65,1,48,31,59,58,48.0,1
18.0,24,59,60.0,65,62,58,63,0,65,1,48,31,59,58,48.0,1
19.0,25,68,65.0,68,64,58,63,0,65,1,48,31,59,58,48.0,1
20.0,26,71,71.0,75,74,59,69,0,71,0,48,31,69,58,49.0,0
21.0,27,71,70.0,72,73,59,69,0,70,0,49,31,71,59,50.0,0
17.0,18,34,38.0,40,39,38,65,0,65,1,46,42,67,54,46.0,1
18.0,19,34,47.0,62,58,42,66,0,68,1,47,42,69,54,48.0,1
19.0,20,63,57.0,62,63,42,70,1,69,1,56,42,67,54,53.0,1
20.0,21,63,57.0,62,63,42,69,0,68,1,67,48,66,58,63.0,1
21.0,22,72,70.0,75,74,51,70,0,69,1,66,48,65,61,63.0,1
21.0,23,47,50.0,56,52,40,49,0,48,0,26,31,52,42,33.0,0
17.0,21,73,73.0,75,72,71,63,0,63,0,39,32,67,55,45.0,1
18.0,22,73,74.0,77,73,72,65,0,68,1,40,32,70,59,46.0,1
19.0,23,73,74.0,78,77,74,66,1,71,1,40,32,72,63,47.0,0
20.0,24,77,76.0,80,79,74,66,0,71,1,40,32,72,63,47.0,0
21.0,25,76,74.0,77,76,72,66,1,71,0,40,32,72,63,48.0,0
17.0,23,15,34.0,39,31,58,61,0,65,1,61,47,65,67,61.0,0
18.0,24,15,34.0,39,31,58,61,0,65,1,61,47,65,67,61.0,0
17.0,21,31,29.0,25,24,54,74,0,64,1,52,43,64,51,58.0,1
18.0,22,31,29.0,25,24,54,77,1,72,1,52,43,70,63,58.0,0
19.0,23,31,32.0,25,24,54,77,1,72,1,52,43,70,63,58.0,0
17.0,24,69,61.0,64,58,59,72,1,73,1,56,43,75,69,58.0,1
19.0,27,32,39.0,39,42,65,63,1,65,0,69,61,65,65,66.0,1
20.0,28,32,40.0,39,42,70,64,1,68,1,71,68,66,69,69.0,1
21.0,29,32,40.0,39,42,73,65,1,69,1,72,70,69,69,71.0,1
17.0,19,70,66.0,68,60,66,65,0,67,1,39,33,72,45,50.0,1
18.0,20,78,76.0,81,74,73,71,0,73,1,42,43,77,62,55.0,0
19.0,21,82,79.0,82,76,75,69,0,73,1,42,43,76,62,55.0,0
20.0,22,82,79.0,82,74,76,60,0,71,1,42,43,77,51,53.0,0
21.0,23,82,79.0,80,74,76,58,0,65,1,42,43,77,57,54.0,0
17.0,24,29,39.0,40,49,48,66,0,69,1,51,48,73,58,51.0,1
18.0,25,29,50.0,60,49,48,66,0,69,1,51,48,74,65,52.0,1
19.0,26,66,62.0,66,54,48,67,0,70,1,63,48,75,68,65.0,0
20.0,27,67,62.0,66,54,48,66,0,69,1,63,48,74,68,65.0,0
21.0,28,67,62.0,66,54,48,66,0,69,1,66,48,74,68,66.0,0
17.0,20,65,57.0,65,57,51,53,0,57,1,40,43,65,52,45.0,1
18.0,21,72,66.0,71,61,72,69,0,68,1,46,50,65,63,56.0,1
19.0,22,75,73.0,76,70,73,72,0,70,1,48,54,73,63,59.0,1
20.0,23,74,70.0,75,66,73,72,0,68,1,42,50,73,63,53.0,1
21.0,24,77,75.0,80,68,73,81,0,80,1,59,50,81,72,65.0,1
17.0,21,26,37.0,40,38,50,66,0,64,1,61,51,62,66,56.0,1
18.0,22,26,36.0,40,38,45,69,0,67,1,60,58,64,66,61.0,1
19.0,23,26,39.0,40,38,45,71,0,68,1,60,60,64,66,61.0,1
20.0,24,30,38.0,40,38,45,74,0,72,1,66,60,74,74,65.0,0
17.0,18,63,54.0,54,47,53,52,0,59,1,40,44,58,41,45.0,0
19.0,20,63,57.0,56,47,53,53,0,60,1,40,44,58,41,45.0,0
20.0,21,64,59.0,59,47,53,53,0,60,1,40,44,60,44,45.0,0
21.0,22,65,62.0,63,53,53,53,0,63,1,42,46,64,57,47.0,0
18.0,21,50,46.0,45,56,54,45,0,45,1,30,42,63,53,38.0,0
20.0,23,63,59.0,59,61,61,70,0,74,1,57,51,69,53,59.0,0
21.0,24,63,62.0,63,61,61,67,0,68,1,57,51,67,57,59.0,0
17.0,20,59,49.0,53,52,49,59,0,57,1,44,38,65,57,46.0,0
18.0,21,59,50.0,56,54,49,62,0,65,1,44,42,66,60,46.0,0
19.0,22,45,48.0,48,50,39,64,0,64,1,56,58,66,69,56.0,0
20.0,23,47,48.0,49,50,39,61,0,62,1,54,58,63,58,55.0,0
21.0,24,47,48.0,49,50,39,61,0,62,1,54,58,63,58,55.0,0
17.0,21,63,64.0,67,62,62,34,0,41,0,25,31,45,27,27.0,1
18.0,22,68,68.0,67,65,68,58,0,64,0,25,31,64,27,34.0,0
19.0,23,68,68.0,69,66,68,58,0,64,0,25,31,64,27,34.0,0
20.0,24,70,70.0,71,70,71,48,0,55,0,58,47,62,52,53.0,0
21.0,25,68,69.0,71,70,71,46,0,59,0,50,43,64,49,49.0,0
19.0,29,67,60.0,65,63,62,25,0,41,0,19,30,41,28,24.0,0
17.0,23,28,34.0,32,23,76,49,1,59,0,66,49,57,64,65.0,1
18.0,24,28,34.0,32,23,79,49,1,59,0,74,49,57,67,71.0,1
19.0,25,28,34.0,32,23,79,52,1,62,0,76,58,62,70,73.0,1
17.0,21,64,60.0,63,66,70,28,0,58,0,30,25,40,31,38.0,0
18.0,22,64,60.0,63,66,70,28,0,58,0,30,25,40,31,38.0,0
17.0,28,68,68.0,69,71,54,61,0,67,0,38,31,64,44,37.0,0
18.0,29,50,60.0,67,64,54,61,0,63,0,38,31,64,44,37.0,0
17.0,20,65,64.0,64,63,46,47,0,51,0,28,31,49,40,33.0,0
17.0,29,66,59.0,65,60,38,69,0,68,1,62,64,74,71,61.0,0
18.0,30,66,59.0,65,60,38,67,0,69,1,62,64,73,71,61.0,0
19.0,31,65,55.0,63,52,38,67,0,69,1,62,64,71,72,62.0,0
17.0,25,19,22.0,13,18,65,55,1,69,0,67,61,46,69,68.0,0
18.0,26,19,22.0,13,18,62,62,1,69,0,67,66,46,69,68.0,0
19.0,27,19,24.0,13,18,62,62,1,67,0,67,66,46,69,68.0,0
20.0,28,19,24.0,13,18,60,61,1,64,0,65,65,46,66,67.0,0
17.0,25,24,25.0,17,22,76,64,1,69,0,76,59,61,69,69.0,1
18.0,26,40,43.0,45,35,77,74,1,77,0,80,73,66,83,76.0,0
19.0,27,40,48.0,45,35,77,75,1,77,0,78,73,68,82,75.0,0
17.0,21,14,18.0,14,15,54,60,1,54,1,62,41,42,56,56.0,0
18.0,22,14,18.0,14,15,54,60,1,54,1,62,41,42,56,56.0,0
19.0,23,14,19.0,14,15,54,61,1,58,1,63,41,45,56,56.0,0
18.0,18,34,36.0,38,35,48,63,0,61,1,59,51,59,57,54.0,1
19.0,19,39,49.0,53,43,50,69,1,67,1,60,51,64,57,57.0,1
20.0,20,59,57.0,58,44,61,75,0,75,1,74,63,75,74,70.0,0
21.0,21,59,57.0,58,44,61,75,0,75,1,74,63,74,73,70.0,0
17.0,22,61,55.0,65,52,47,62,0,72,1,52,48,74,62,58.0,1
18.0,23,72,69.0,71,70,68,67,0,74,1,67,52,73,67,67.0,1
19.0,24,75,70.0,73,70,73,70,0,75,1,74,52,77,75,71.0,1
20.0,25,76,73.0,74,73,74,69,0,76,1,72,67,78,73,73.0,0
21.0,26,75,73.0,73,73,74,69,0,75,1,75,67,76,73,74.0,0
17.0,21,24,31.0,38,24,53,71,1,71,0,66,49,57,61,61.0,0
18.0,22,24,31.0,38,24,53,64,1,64,0,66,54,57,64,61.0,0
17.0,19,57,60.0,65,64,57,46,0,50,1,33,39,61,36,35.0,0
18.0,20,59,62.0,66,64,58,46,0,56,1,33,39,67,37,34.0,0
19.0,21,69,67.0,70,68,59,48,0,59,0,33,39,67,37,34.0,0
20.0,22,71,68.0,70,68,59,48,0,59,0,33,39,67,37,34.0,0
21.0,23,71,68.0,70,68,59,48,0,59,0,33,39,67,37,34.0,0
17.0,20,68,67.0,69,71,60,59,0,62,0,41,39,56,65,43.0,0
18.0,21,66,64.0,64,67,62,59,0,56,0,41,39,61,65,43.0,1
19.0,22,66,64.0,64,67,62,59,0,58,0,41,39,61,65,43.0,1
20.0,23,66,64.0,64,67,62,60,0,59,0,41,39,61,65,43.0,0
18.0,21,51,41.0,43,22,44,56,0,57,1,44,40,62,56,44.0,0
19.0,22,51,49.0,43,22,46,56,0,58,1,58,49,64,58,58.0,0
18.0,22,57,60.0,62,62,63,27,0,34,0,20,27,39,23,24.0,1
19.0,23,65,64.0,64,65,63,28,0,39,0,20,27,51,23,24.0,1
20.0,24,64,63.0,63,60,64,35,0,57,0,34,27,51,23,34.0,1
19.0,24,44,52.0,52,51,57,34,0,50,0,38,27,54,24,39.0,0
21.0,26,60,59.0,62,59,62,34,0,50,0,38,27,60,24,39.0,0
20.0,26,12,24.0,17,20,59,70,1,66,0,70,64,63,64,68.0,1
18.0,26,39,37.0,36,40,40,61,1,65,1,67,32,58,58,61.0,1
19.0,27,43,38.0,36,40,43,68,1,69,1,71,33,64,64,65.0,1
17.0,27,63,64.0,66,65,60,56,0,60,1,37,31,64,50,40.0,1
18.0,28,73,72.0,72,74,72,60,0,62,1,37,31,64,50,40.0,0
19.0,29,73,72.0,72,74,72,60,0,62,1,37,31,64,50,40.0,0
17.0,19,55,55.0,59,51,60,68,0,65,1,45,42,70,57,53.0,1
18.0,20,59,56.0,59,51,62,73,0,68,1,48,42,73,59,54.0,1
19.0,21,66,70.0,72,64,62,82,0,83,1,48,42,83,60,54.0,1
20.0,22,68,70.0,72,64,62,84,0,85,1,52,60,85,64,58.0,1
21.0,23,71,73.0,76,71,62,84,0,85,1,52,60,85,64,58.0,1
17.0,25,26,33.0,34,28,76,58,1,59,0,72,58,60,78,72.0,1
18.0,26,26,36.0,34,28,79,58,1,62,1,79,71,68,76,78.0,1
19.0,27,26,42.0,34,28,81,62,1,65,1,80,75,68,84,80.0,0
20.0,28,26,41.0,34,28,77,64,1,66,1,80,75,67,84,79.0,0
17.0,25,27,26.0,18,21,72,55,1,64,0,72,46,56,74,65.0,1
18.0,26,27,27.0,18,21,76,55,1,59,0,73,46,56,74,67.0,1
19.0,27,29,30.0,18,21,74,57,1,58,0,70,56,55,68,68.0,1
20.0,28,29,30.0,18,21,74,57,1,61,0,71,56,61,74,69.0,0
17.0,21,24,30.0,36,30,40,71,1,64,0,67,57,48,54,62.0,0
18.0,22,24,32.0,36,30,53,73,1,72,0,73,68,61,62,67.0,0
19.0,23,24,32.0,36,30,53,73,1,72,1,73,68,63,64,67.0,0
21.0,25,24,32.0,36,30,53,70,1,67,1,67,63,59,62,65.0,0
17.0,25,59,74.0,78,66,78,37,0,46,0,21,31,56,25,27.0,0
18.0,26,59,74.0,78,66,78,37,0,46,0,21,31,56,25,27.0,0
19.0,27,72,72.0,70,64,79,37,0,51,0,21,31,61,30,27.0,0
21.0,29,71,72.0,74,69,74,44,0,51,0,21,31,65,27,27.0,0
17.0,19,14,22.0,13,16,74,64,1,59,0,65,58,69,68,63.0,1
18.0,20,14,22.0,13,16,73,67,1,65,0,71,58,67,68,65.0,1
17.0,20,28,27.0,18,24,67,54,1,63,0,70,65,62,61,66.0,1
18.0,21,28,27.0,18,24,67,54,1,63,0,70,65,62,63,66.0,1
19.0,22,28,28.0,18,24,70,64,1,69,0,72,67,66,71,69.0,1
20.0,23,28,29.0,18,24,70,64,1,70,0,74,67,68,71,69.0,1
21.0,24,28,29.0,18,24,70,64,1,70,0,72,67,68,71,69.0,1
20.0,26,36,31.0,18,12,62,58,1,64,0,63,60,58,67,65.0,0
21.0,27,47,43.0,38,38,69,60,1,63,0,69,60,59,70,69.0,0
17.0,20,33,40.0,41,48,59,68,0,66,1,61,58,59,66,61.0,1
18.0,21,33,40.0,41,48,59,70,0,66,1,60,58,64,64,60.0,0
19.0,22,33,40.0,41,48,59,70,0,66,1,60,58,64,64,60.0,0
20.0,23,33,40.0,41,48,59,73,0,72,1,63,58,68,66,62.0,0
21.0,24,33,40.0,41,48,59,72,0,72,1,63,58,67,66,62.0,1
18.0,23,20,22.0,20,16,57,62,1,49,1,62,56,44,57,60.0,0
17.0,19,23,26.0,25,19,60,40,1,55,0,70,45,51,61,65.0,0
19.0,21,23,28.0,25,19,56,57,1,58,0,66,49,58,61,63.0,0
20.0,22,23,28.0,25,19,56,57,1,58,0,66,49,58,61,63.0,0
20.0,26,60,64.0,70,69,65,68,0,69,0,43,42,67,73,52.0,1
17.0,24,27,26.0,21,21,58,68,1,65,0,63,50,66,60,65.0,1
18.0,25,27,26.0,21,21,58,73,1,72,0,68,50,66,60,68.0,0
19.0,26,27,27.0,21,21,60,73,1,72,0,70,50,67,62,69.0,1
20.0,27,27,27.0,21,21,60,73,1,72,1,74,50,67,70,72.0,1
17.0,21,11,18.0,15,11,51,59,1,52,1,55,36,60,47,50.0,0
20.0,24,11,19.0,15,11,53,67,0,60,1,63,40,61,66,62.0,0
17.0,20,20,23.0,23,16,53,68,1,55,0,68,59,53,47,64.0,0
19.0,22,20,28.0,23,16,55,70,0,66,1,67,59,60,61,66.0,0
20.0,23,20,28.0,23,16,55,68,0,66,1,67,59,60,61,66.0,0
17.0,19,60,56.0,56,63,39,60,1,64,0,42,46,65,49,45.0,1
18.0,20,62,59.0,60,63,39,62,1,66,0,42,46,66,49,45.0,1
19.0,21,62,59.0,61,64,39,62,1,66,0,42,46,66,48,45.0,1
20.0,22,65,61.0,65,64,39,64,1,68,0,42,46,68,63,45.0,1
21.0,23,66,64.0,67,65,47,67,0,69,0,44,46,68,63,47.0,0
17.0,19,44,44.0,45,43,43,58,0,65,1,35,56,59,53,46.0,0
18.0,20,44,44.0,45,43,43,58,0,65,1,35,56,59,53,46.0,0
19.0,21,46,50.0,47,43,43,60,0,67,1,35,56,61,53,46.0,0
20.0,22,57,60.0,62,58,46,61,0,65,0,36,52,64,57,45.0,0
21.0,23,62,62.0,62,58,46,61,0,65,0,36,52,64,59,45.0,0
17.0,23,33,29.0,27,22,45,69,1,65,0,52,56,57,53,56.0,1
18.0,24,33,29.0,27,22,45,69,1,65,0,52,56,57,53,56.0,1
19.0,25,34,31.0,28,23,48,74,0,71,1,67,59,72,50,64.0,0
20.0,26,34,31.0,28,23,48,76,0,71,1,67,59,72,51,64.0,0
21.0,27,34,31.0,28,23,48,76,0,71,1,67,59,72,51,65.0,0
17.0,18,57,57.0,60,58,41,58,0,60,0,29,35,60,52,34.0,0
18.0,19,54,56.0,60,57,41,63,1,62,0,29,35,60,52,34.0,0
19.0,20,52,53.0,60,57,41,63,1,62,0,29,35,60,52,34.0,0
17.0,20,22,24.0,21,17,65,62,1,65,0,65,65,60,63,64.0,1
18.0,21,22,25.0,21,17,72,64,1,68,0,69,65,60,70,67.0,0
19.0,22,22,25.0,21,17,72,64,1,68,0,69,65,59,70,67.0,0
20.0,23,22,25.0,21,17,72,64,1,68,0,70,66,59,70,67.0,0
21.0,24,22,25.0,21,17,72,63,1,66,0,70,66,59,70,67.0,0
17.0,25,52,53.0,53,57,48,58,1,61,1,53,44,66,50,55.0,0
18.0,26,59,59.0,59,62,48,66,0,67,0,57,44,66,58,58.0,0
19.0,27,59,55.0,59,62,48,66,0,67,1,57,44,66,58,58.0,0
17.0,21,21,29.0,30,31,47,72,0,72,1,57,60,65,50,61.0,0
17.0,20,45,45.0,49,48,34,65,0,73,1,34,35,73,46,43.0,1
18.0,21,45,42.0,40,38,40,69,0,73,1,42,45,73,50,48.0,1
